dataset,paper_code,cohort,child_id,age,instrument,input_rate,log_input,units
babyview,babyview,babyview,S00400002,28.682313805211606,head-cam transcript,86.16383616383618,4.456250555578386,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,28.682313805211606,head-cam transcript,529.2702485966316,6.271499168322571,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,28.682313805211606,head-cam transcript,679.0067250282922,6.520631031822303,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,28.682313805211606,head-cam transcript,966.2604131459134,6.873433376708673,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,29.832234748146774,head-cam transcript,475.4871942653362,6.164339950529918,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,29.832234748146774,head-cam transcript,378.58314015943904,5.936435705716654,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,30.29220312532085,head-cam transcript,969.3406350403894,6.8766160826670975,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,30.29220312532085,head-cam transcript,412.0868400171703,6.021234103879935,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,30.719316618411057,head-cam transcript,790.0173539376908,6.672054912229531,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,30.719316618411057,head-cam transcript,660.2797994185481,6.492663683696881,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,30.719316618411057,head-cam transcript,561.9402548242961,6.331395536100758,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,30.719316618411057,head-cam transcript,862.9724606979598,6.760382779447907,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,30.719316618411057,head-cam transcript,2939.9684798700987,7.986154139142636,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,31.672108256843057,head-cam transcript,436.5836965527177,6.078980101578761,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,31.672108256843057,head-cam transcript,694.3917939569629,6.543036345818023,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,31.672108256843057,head-cam transcript,2939.9684798700987,7.986154139142636,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,31.672108256843057,head-cam transcript,623.4083732301112,6.435201798795988,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,31.90209244543009,head-cam transcript,2395.7189901207457,7.781438669435936,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,31.90209244543009,head-cam transcript,853.100387984109,6.748877228707781,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,31.90209244543009,head-cam transcript,469.98722860791844,6.152705521160265,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,31.90209244543009,head-cam transcript,142.46544364982893,4.9590994695977,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,31.90209244543009,head-cam transcript,347.3818646232438,5.850424649287331,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,31.90209244543009,head-cam transcript,1699.8582150708278,7.438300123666579,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,31.90209244543009,head-cam transcript,1323.1162196679436,7.187745005810762,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,32.36206082260416,head-cam transcript,1139.2081736909327,7.038088715571344,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,32.36206082260416,head-cam transcript,206.04342000858512,5.328086923319989,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,32.36206082260416,head-cam transcript,2084.2911877394636,7.642184118515386,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,32.36206082260416,head-cam transcript,275.0529895992506,5.616963768556164,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400002,32.36206082260416,head-cam transcript,671.4369501466276,6.509420117506761,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,9.88932010924249,head-cam transcript,2019.4727907748152,7.610591761664282,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,9.88932010924249,head-cam transcript,1929.3206793206784,7.564923240312972,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,9.88932010924249,head-cam transcript,2663.5864135864135,7.887428769452477,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,9.922174993326353,head-cam transcript,2344.5345358366203,7.759842168997654,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,9.922174993326353,head-cam transcript,2667.875778613584,7.88903784621154,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,10.349288486416558,head-cam transcript,1822.8878214184801,7.508177237633614,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,10.349288486416558,head-cam transcript,2476.2737262737255,7.814510179500922,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,10.349288486416558,head-cam transcript,2938.120191771659,7.985525265281556,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,10.414998254584283,head-cam transcript,4579.774779797082,8.42940510118232,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,10.414998254584283,head-cam transcript,3681.8759711823686,8.211177676049774,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,10.414998254584283,head-cam transcript,2308.274197615359,7.744255423697696,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,10.480708022752006,head-cam transcript,3708.7746683019272,8.218456822961928,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,10.480708022752006,head-cam transcript,3447.648954631847,8.145447815298793,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,10.480708022752006,head-cam transcript,2697.2977439881,7.900005715262128,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,10.67783732725518,head-cam transcript,2435.0649350649355,7.797728702538919,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,10.67783732725518,head-cam transcript,3161.630600877409,8.058843186427953,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,10.67783732725518,head-cam transcript,2148.3375959079276,7.67244961083413,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,10.67783732725518,head-cam transcript,3873.13746555187,8.26182017218513,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,10.67783732725518,head-cam transcript,1774.4989227655544,7.481273365022718,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,10.809256863590628,head-cam transcript,2964.2348441981612,7.994374215462888,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,10.809256863590628,head-cam transcript,1562.429627203308,7.353997342006406,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,10.84211174767449,head-cam transcript,2461.885629368706,7.808682851306591,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,10.84211174767449,head-cam transcript,2433.8200487929216,7.797217338518915,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,10.84211174767449,head-cam transcript,3030.71928071928,8.016555256707727,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,11.0063861680938,head-cam transcript,2491.405278894501,7.82060219929638,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,11.039241052177662,head-cam transcript,2598.9736785623695,7.862871907065147,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,11.039241052177662,head-cam transcript,2847.171538900462,7.954081337974506,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,11.072095936261524,head-cam transcript,2383.042651580948,7.776133375210055,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,11.072095936261524,head-cam transcript,1784.1603090671408,7.4867031684454135,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,11.072095936261524,head-cam transcript,1719.53046953047,7.449806549709781,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,11.269225240764698,head-cam transcript,900.6079103394792,6.803069991239378,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,11.466354545267867,head-cam transcript,2023.2568553984866,7.612463796680209,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,11.466354545267867,head-cam transcript,3580.0044226491677,8.183119314770845,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,11.597774081603315,head-cam transcript,3911.7200711095657,8.271732472129587,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,11.597774081603315,head-cam transcript,2037.9620379620376,7.619705586505178,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,11.597774081603315,head-cam transcript,1939.1008024623507,7.569979640720858,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,11.729193617938767,head-cam transcript,2433.6299124671295,7.797139212877192,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,11.729193617938767,head-cam transcript,2870.9684118709893,7.9624046775774255,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,11.729193617938767,head-cam transcript,2068.64256307194,7.634647904518518,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,11.79490338610649,head-cam transcript,2236.5134865134874,7.712673453041838,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,11.79490338610649,head-cam transcript,2413.5829342620823,7.788867617162778,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,11.79490338610649,head-cam transcript,2822.182716905865,7.945265877625696,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,11.79490338610649,head-cam transcript,1401.0989010989006,7.2450121370637675,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,11.9591778065258,head-cam transcript,2143.8746438746434,7.670370052139302,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,11.9591778065258,head-cam transcript,1806.221429367822,7.498992334084609,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,11.9591778065258,head-cam transcript,2446.0788364597965,7.802241546496236,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,12.09059734286125,head-cam transcript,3571.832744726933,8.180834116915491,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,12.09059734286125,head-cam transcript,1099.4816257800373,7.002594098422743,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,12.09059734286125,head-cam transcript,2280.803239401702,7.732282957889326,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,12.320581531448283,head-cam transcript,2893.968112387111,7.970383888605193,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,12.320581531448283,head-cam transcript,1742.8643596867905,7.463285222461358,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,12.320581531448283,head-cam transcript,2006.9126992975812,7.604352849742436,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,12.320581531448283,head-cam transcript,2229.0209790209783,7.709317745194865,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,12.583420604119182,head-cam transcript,2897.981937785707,7.9717698902130705,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,12.583420604119182,head-cam transcript,2127.3274612554364,7.662621757866412,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,12.583420604119182,head-cam transcript,3795.1040045280865,8.241467095126952,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,12.681985256370767,head-cam transcript,1565.9340659340662,7.356237772173992,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,12.681985256370767,head-cam transcript,739.4068988801985,6.605848376835253,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,12.681985256370767,head-cam transcript,1437.8976944054214,7.270937391386705,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,12.87911456087394,head-cam transcript,3274.2257742257743,8.093836715304771,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,12.87911456087394,head-cam transcript,1596.8640396121316,7.375797009720534,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,12.87911456087394,head-cam transcript,1805.6943056943057,7.498700453699836,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,12.87911456087394,head-cam transcript,2016.3622841087524,7.609050317465378,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,13.04338898129325,head-cam transcript,2450.049950049951,7.803863691106435,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,13.04338898129325,head-cam transcript,3824.7058593978663,8.249236843799892,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,13.04338898129325,head-cam transcript,1954.9107282448952,7.578099808075022,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,13.141953633544835,head-cam transcript,474.5036658703354,6.162269343774271,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,13.141953633544835,head-cam transcript,1584.6653346653343,7.368128518695514,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,13.141953633544835,head-cam transcript,2779.4387810237386,7.930004308975121,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,13.141953633544835,head-cam transcript,1252.7890257003555,7.133127565380447,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,13.306228053964146,head-cam transcript,2033.521297145421,7.617524198439926,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,13.306228053964146,head-cam transcript,2561.7717544004618,7.848454389651367,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,13.306228053964146,head-cam transcript,2004.501281434165,7.603150571361063,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,13.601922010718903,head-cam transcript,2011.5442397406498,7.606657984556219,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,13.601922010718903,head-cam transcript,1074.2913808776134,6.979416542627758,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,13.601922010718903,head-cam transcript,1646.14494669862,7.406191437322674,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,13.83190619930594,head-cam transcript,1479.7702297702303,7.299642104550358,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,13.83190619930594,head-cam transcript,1529.2674768647562,7.332544126446945,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,13.83190619930594,head-cam transcript,745.5044955044956,6.614061164373728,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,13.83190619930594,head-cam transcript,2959.5160539785957,7.992781038673795,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,14.094745271976835,head-cam transcript,1609.254498714653,7.383526306463789,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,14.094745271976835,head-cam transcript,2336.9969424014535,7.756622026194593,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,14.094745271976835,head-cam transcript,1980.8393982556431,7.59127597236499,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,14.324729460563873,head-cam transcript,2669.1988501112164,7.889533650230324,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,14.357584344647734,head-cam transcript,1116.856256463289,7.018273103647108,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,14.357584344647734,head-cam transcript,2693.8010965639696,7.8987085222341875,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,14.357584344647734,head-cam transcript,2750.379395568658,7.919494143169699,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,14.587568533234768,head-cam transcript,4203.296703296699,8.343624425731877,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,14.587568533234768,head-cam transcript,2936.1378314569483,7.984850333951633,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,14.587568533234768,head-cam transcript,2465.046464169463,7.809965935860788,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,14.751842953654078,head-cam transcript,3411.288323279066,8.134845306339528,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,14.751842953654078,head-cam transcript,1278.5670166769614,7.153495211563917,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,14.751842953654078,head-cam transcript,3364.617275760476,8.121069498837793,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,14.751842953654078,head-cam transcript,1901.948777061345,7.550634311649809,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,15.211811330828148,head-cam transcript,2753.4965034965035,7.920626838862073,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,15.211811330828148,head-cam transcript,2280.526035095023,7.732161412484318,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,15.211811330828148,head-cam transcript,2263.797524807671,7.724799002818303,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,15.671779708002218,head-cam transcript,2373.1133604697243,7.771958026247033,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,15.671779708002218,head-cam transcript,2658.4056770289258,7.88548185254402,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,15.671779708002218,head-cam transcript,1814.2184093945582,7.50341002551915,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,15.901763896589252,head-cam transcript,1697.0529470529464,7.4366484651322695,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,15.901763896589252,head-cam transcript,1279.2331212296508,7.154016053327803,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,15.901763896589252,head-cam transcript,384.9298698031321,5.953061161339799,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,15.901763896589252,head-cam transcript,1443.752026223839,7.275000577714202,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,16.197457853344012,head-cam transcript,1645.668413424016,7.4059019110185975,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,16.197457853344012,head-cam transcript,2131.0471524800982,7.664368758780192,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,16.197457853344012,head-cam transcript,2506.671842398953,7.8267111930604605,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,16.361732273763323,head-cam transcript,1609.195402298851,7.383489582936858,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,16.361732273763323,head-cam transcript,1919.950050079998,7.560054449100082,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,16.361732273763323,head-cam transcript,2321.2309054682305,7.749852886663553,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,16.427442041931045,head-cam transcript,3610.466137246105,8.191592166882042,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,16.427442041931045,head-cam transcript,5154.311167674198,8.547588763405045,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,16.427442041931045,head-cam transcript,3603.8961038961015,8.189770790314942,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,16.62457134643422,head-cam transcript,2709.163346613545,7.904395138020505,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,16.62457134643422,head-cam transcript,1727.9550450719987,7.454693933442256,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,16.62457134643422,head-cam transcript,2707.08304883746,7.903626968433491,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,16.62457134643422,head-cam transcript,3228.6079182630924,8.079806338258082,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,16.887410419105116,head-cam transcript,2974.7712239761167,7.997922415518985,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,16.887410419105116,head-cam transcript,1850.64935064935,7.523291856837158,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,16.887410419105116,head-cam transcript,2900.9671811519743,7.97279947111428,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,17.051684839524427,head-cam transcript,4146.126760563382,8.329929866711504,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,17.380233680363045,head-cam transcript,1858.1418581418575,7.527332266374163,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,17.380233680363045,head-cam transcript,2235.026128902586,7.712008197763487,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,17.380233680363045,head-cam transcript,2748.8065351145333,7.9189221092298245,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,17.380233680363045,head-cam transcript,3173.076923076925,8.062457034301291,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,17.380233680363045,head-cam transcript,2209.2226277954005,7.700395980503729,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,18.2016057824596,head-cam transcript,1104.9051595421113,7.007514781799702,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,18.2016057824596,head-cam transcript,1532.2177822177819,7.334471495692037,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,18.2016057824596,head-cam transcript,2051.064778682127,7.626114341523948,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,18.53015462329822,head-cam transcript,2620.397298762755,7.871081226007989,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,18.53015462329822,head-cam transcript,1417.2686618507048,7.256486820766833,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,18.53015462329822,head-cam transcript,2143.3827628498157,7.670140590280439,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,18.760138811885255,head-cam transcript,3447.0324529772915,8.145268981319454,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,18.760138811885255,head-cam transcript,969.3406350403894,6.8766160826670975,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,18.760138811885255,head-cam transcript,2467.41544334154,7.810926502571145,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,18.760138811885255,head-cam transcript,1205.6194125159639,7.094748749136834,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,18.85870346413684,head-cam transcript,3090.676883780334,8.036145402142067,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,18.85870346413684,head-cam transcript,3548.863513562191,8.17438269418993,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,18.85870346413684,head-cam transcript,3125.792667460148,8.047443183593117,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,19.220107189059323,head-cam transcript,4184.05054237692,8.3390350855898,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,19.220107189059323,head-cam transcript,3128.1137401303386,8.048185462938374,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,19.68007556623339,head-cam transcript,3764.9752201568763,8.233496558580695,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,19.68007556623339,head-cam transcript,1850.1529051987768,7.523023566115725,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,19.68007556623339,head-cam transcript,1634.114375219768,7.398856270044789,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,19.877204870736566,head-cam transcript,3020.4092251258517,8.013147606197501,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,20.370028131994495,head-cam transcript,3332.7329707143085,8.11154795830083,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,20.370028131994495,head-cam transcript,4616.548395230719,8.437402604257642,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,20.370028131994495,head-cam transcript,3579.1217895608925,8.182872739122761,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,20.370028131994495,head-cam transcript,3479.324115144974,8.154593334119488,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,21.027125813671734,head-cam transcript,6351.1187607573165,8.756386259164799,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,21.979917452103734,head-cam transcript,4648.920417369744,8.444390303318587,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00400003,21.979917452103734,head-cam transcript,4294.1321851789235,8.365004761658193,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.363641963900696,head-cam transcript,1288.5154061624644,7.161245986685638,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.363641963900696,head-cam transcript,1491.6985951468714,7.3076707463795065,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.396496847984558,head-cam transcript,1254.7159642125685,7.134664502614294,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.462206616152285,head-cam transcript,1910.600255427841,7.555172741525756,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.462206616152285,head-cam transcript,1422.3225624382674,7.260046421797241,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.462206616152285,head-cam transcript,1680.7151979565776,7.426974694876597,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.495061500236144,head-cam transcript,827.5862068965515,6.718513279343608,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.495061500236144,head-cam transcript,897.7556109725683,6.799897883125723,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.495061500236144,head-cam transcript,1777.777777777777,7.483119423885698,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.495061500236144,head-cam transcript,1895.2745849297573,7.54711900671866,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.495061500236144,head-cam transcript,1535.7344605255464,7.336764021500607,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.495061500236144,head-cam transcript,1037.8718385532698,6.944927586500976,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.593626152487731,head-cam transcript,307.2254883368103,5.7275819676780975,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.593626152487731,head-cam transcript,1098.339719029374,7.001554972238887,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.593626152487731,head-cam transcript,1517.2413793103453,7.324649082913925,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.72504568882318,head-cam transcript,934.8659003831415,6.840403096952645,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.72504568882318,head-cam transcript,1343.5504469987234,7.2030709762889895,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.72504568882318,head-cam transcript,1486.5900383141757,7.304240211282717,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.88932010924249,head-cam transcript,1859.5146871008942,7.528070811747965,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.88932010924249,head-cam transcript,997.1032169538041,6.904854292139646,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.88932010924249,head-cam transcript,3857.1858389329086,8.257693139296116,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.88932010924249,head-cam transcript,1292.4648786717744,7.164306432838744,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.922174993326353,head-cam transcript,1199.0337456994357,7.08927129950171,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.922174993326353,head-cam transcript,1532.5670498084291,7.334699418767426,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.922174993326353,head-cam transcript,914.9486462647072,6.818867939399627,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.922174993326353,head-cam transcript,1108.5568326947632,7.010814297651684,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.9550298774102135,head-cam transcript,1813.0885683633337,7.502787061389181,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.9550298774102135,head-cam transcript,2779.054916985951,7.929866190967167,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.9550298774102135,head-cam transcript,1685.823754789272,7.4300095985717505,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.9550298774102135,head-cam transcript,2360.153256704981,7.766481835192963,adult tokens (study-specific log-rate)
babyview,babyview,babyview,S00420001,9.9550298774102135,head-cam transcript,332.0561941251596,5.805304214006862,adult tokens (study-specific log-rate)
