word,sc,mid,rng,kappa,count,total_tokens,logfreq
sleep,0.15473082843450112,1.6101716202947596,4.2387081083671525,2.8048709128686395,34565,378750562,4.5386365612184525
slow,0.17905240555791915,1.8957905054688997,2.013619100229687,2.423871372449176,34275,378750562,4.5349774634615505
snow,0.1763467788884431,1.6642039990584878,1.720250204980113,2.461059979295387,21904,378750562,4.340523430789915
so,0.7593300589064784,-0.569023128770665,8.540432453008204,0.5715564594203071,405476,378750562,5.607965153550803
soap,0.13230524001760594,1.5375054786271436,5.062263073580533,3.2802933575589854,10414,378750562,4.017617573339674
soda,0.23004111047849837,1.1166640112338955,4.062399208989892,1.8866193051200968,6832,378750562,3.8345478576809486
soft,0.2445750889220598,1.3722355538408644,1.2933418940336878,1.7745061523346939,26781,378750562,4.4278267894935235
some,0.48922023347708476,-0.17201346276862478,9.179970238400557,0.8871260228044691,373597,378750562,5.572403380168664
stand,0.29062059136333673,1.7865154335336808,2.3392057080462214,1.4933559868007045,25041,378750562,4.3986516682209045
star,0.21752972439096813,1.067662295134065,1.3473433945093767,1.9951296367202116,21118,378750562,4.324652785542988
stay,4.246204010958549,1.3518383889135106,12.285318141702016,0.10220893741326095,43978,378750562,4.643235474940323
stick,0.22331508100046624,1.3974932440934775,1.2915583984259431,1.9434424135425672,19261,378750562,4.2846788312416715
stone,0.31646061353503246,1.4520426181561923,3.273918245671644,1.3714186898394414,16207,378750562,4.209702632120352
stop,2.807369987698047,-1.746587525359276,8.248418370113322,0.15459308958270443,53883,378750562,4.73145176758501
store,0.10394211471043426,1.6479383694045784,2.37366031717922,4.175400906639749,32352,378750562,4.509901133910907
story,0.1708730838203979,1.6060199804383597,2.346752380318784,2.539896807013624,38436,378750562,4.584738184711447
street,0.05917085687544923,1.692906278849128,1.9133292413789285,7.334691821575975,9170,378750562,3.962369335670021
stuck,0.3245699745197404,1.3381116102272075,3.4602699885505004,1.3371538776566778,7512,378750562,3.8757555792580547
sun,0.05336572812121658,1.5549108553614857,2.1456352146102624,8.132560264411625,53069,378750562,4.7248409041250765
swim,0.1733435631080548,1.6044304003248684,1.4680670619000615,2.5036983907470702,12367,378750562,4.092264360788348
table,0.12243502417602095,1.7330005224652079,2.7356709552862712,3.544737324313768,36368,378750562,4.560719418380896
take,0.483336353410654,-0.2878834281625804,8.430024133680057,0.8979254238533623,170195,378750562,5.23094679720388
talk,0.31281496278218285,1.298256703262539,1.4511930529263877,1.387401664357724,30652,378750562,4.486458816884649
tape,0.2838419981836679,1.8323746173698803,3.400334223416176,1.5290196756547922,10185,378750562,4.007961033336183
taste,0.16682693860772324,1.5752625296320377,3.1801669805193367,2.6014983168905794,24074,378750562,4.381548256191099
teacher,0.17246465148589377,1.3482531107139677,2.2106632178347,2.516457698785294,17974,378750562,4.254644737354622
that,0.3267624753065801,0.057734884478034855,10.841781781279693,1.3281818837759931,2409238,378750562,6.381879704515213
the,0.13036556811004793,0.4037489062055736,6.61410660996181,3.329099901851687,11973650,378750562,7.0782265591971525
their,0.6913106452418499,-0.11245460526892323,11.091194454166061,0.6277930232770657,727294,378750562,5.861710004761535
them,0.5249002169610751,-0.0838504577237591,9.962648369445821,0.8268238152246449,424899,378750562,5.628285708978446
then,2.4438064513640327,1.3475465917028444e-4,11.724591394926684,0.17759180550397474,215174,378750562,5.332789793301502
there,0.7812165742675788,-0.41850676091368316,9.407636317165654,0.5555437689054307,353063,378750562,5.547852207119063
these,0.6540907168203184,-0.3720659342968794,9.04308486808128,0.6635165258265264,349956,378750562,5.544013443897593
they,0.5014721725454957,-0.07122227793234469,10.51518491185803,0.8654518112081796,728138,378750562,5.862213696564125
think,0.43601595683489275,-0.10482246938112598,9.359629886163749,0.9953764150066275,111259,378750562,5.046335152167512
this,0.3396287382507433,-0.07709316489193768,9.441166999343025,1.277865949257756,859808,378750562,5.9344014816506
those,1.3527668165566853,-0.9901845089110378,8.6961668734618,0.32082395479266546,152148,378750562,5.182266247889239
time,1.0213129394221108,-0.03118740730761411,11.395355599948203,0.4249432110843226,392706,378750562,5.594067536735111
tissue,0.3166121113858169,1.3539338606024465,4.379141651652065,1.370762470520708,24379,378750562,4.387015887361571
to,0.1657920532183149,0.42918448893346206,7.11078726487106,2.6177370481594133,6741706,378750562,6.828769809389091
today,0.2368386298319559,1.7168962114504238,1.8686914351520487,1.8324713342073293,54480,378750562,4.736237098904729
too,2.147494357170934,-0.6222792571887652,9.886842547395439,0.20209599086990984,118480,378750562,5.073645045513152
tooth,0.12339593717787872,1.6073325879214695,3.9134983889057002,3.517133626323343,20416,378750562,4.3099706570410685
touch,0.16971707123931976,1.7504268951020685,2.840379398922355,2.5571970858960453,23303,378750562,4.367411835170924
tree,0.19210085716854214,1.4291765855975205,3.310513768985322,2.2592298982779893,50316,378750562,4.701706108451193
turn,0.31298004147675024,1.6037415896583924,1.7200916149157166,1.3866698910008284,51954,378750562,4.715618990027021
under,0.8254811142543458,-1.1484303475167499,6.919194624086339,0.5257540027333402,141362,378750562,5.150332680972529
up,0.6401810977209695,-0.1259330415680573,9.712594276339045,0.6779331685128323,400134,378750562,5.602205455615492
us,0.9572792507302983,0.005919953534776421,10.739435808154576,0.4533682305021298,134829,378750562,5.129783313456093
vacuum,0.16818300696926722,1.48179381428332,1.8214023523914697,2.5805223002066233,11060,378750562,4.043755126968679
wait,0.333490818115335,1.4524950266057814,2.991888981283781,1.301385154927728,15639,378750562,4.194208979646682
walk,0.09801725356519367,1.775212790034044,1.4776648550387277,4.42779188575546,24758,378750562,4.393715558601472
was,0.6245965456447908,-0.14205713086867444,10.092409988793351,0.6948485434737204,622765,378750562,5.794324196808744
wash,0.1140830196350439,1.4814754990688084,1.8143946302285539,3.804247129751502,12596,378750562,4.1002326519645065
washing,0.22336527989091878,1.4043981301943165,2.8964027328164237,1.9430056462308978,10867,378750562,4.03610966706058
watch,0.12481336796443865,1.8675926786657668,2.318099114493279,3.4771916428347134,19327,378750562,4.28616444665352
water,1.228672596667352,-0.23695334805078647,10.27419074237063,0.3532267271014104,321446,378750562,5.507108025870613
we,0.6595106069347272,-0.27209902363888294,9.734470276417843,0.6580637148766186,583234,378750562,5.765842833523188
were,0.8701687781839762,-0.1735630811576739,10.165420757117445,0.4987538175131367,295985,378750562,5.4712697023349675
what,0.8106096114930853,-0.33233645794751226,9.58916483775123,0.5353995238233147,323887,378750562,5.51039351688462
when,1.831984987972329,-0.435287846879823,10.911724857550684,0.2369015045698373,427914,378750562,5.631356495465668
where,2.8900848212345585,1.85427854894907,11.862096877354972,0.1501686029459191,223616,378750562,5.349502874630799
which,0.4810032241704972,-0.25751890519682014,8.880127374004957,0.9022808542467559,553366,378750562,5.74301247163543
white,0.16986563146659092,1.6888552309500344,3.351646187692068,2.5549606253655783,57709,378750562,4.76124354878025
who,0.5633478667643468,-0.10690025455168106,9.808915704232666,0.7703943257879521,251834,378750562,5.401114363641436
why,0.3843041023382349,1.198033441738532,4.423624573675058,1.1293139921208193,95765,378750562,4.981206813001122
will,0.36302476162353203,-0.04425864406360996,9.653136523162658,1.195510736124583,732570,378750562,5.864849129587562
wind,0.18745356126150925,1.6236939717551973,2.8974038800546618,2.3152400897550476,40110,378750562,4.603252661981647
window,0.10057669780323074,1.791765627497823,2.1950781324658495,4.315114827582448,18963,378750562,4.277907045047425
wish,0.5970304284141095,1.0058156318773728,3.560137947601852,0.7269311233479895,11337,378750562,4.054498146636677
with,0.3744124639588286,0.038396516975998315,10.855534989034151,1.1591494455369515,1701171,378750562,6.2307479706518345
work,0.8481403553974894,-0.5201297320907297,8.46128939661875,0.5117077583186117,239697,378750562,5.379662598524272
would,0.8625572093939108,-0.3436578258081496,9.642052062572937,0.5031550316586616,265100,378750562,5.423409727733094
write,0.30939957578832006,1.6519080377487727,2.2013498759993393,1.4027168553615827,23526,378750562,4.371548092683851
yard,0.2449521424109546,1.5248021392008875,2.91137215258141,1.7717746647501498,10289,378750562,4.012373167222489
yellow,0.11960010539573163,1.4433976841192322,2.7346075506390637,3.628759344015502,25407,378750562,4.404953387586244
yes,0.33498112660006596,1.53292985741915,3.652222906246596,1.2955953799694295,10091,378750562,4.003934206173708
you,0.15210916256861845,0.37972143651838397,6.36632725147518,2.853214051482381,1825197,378750562,6.261309746269527
your,0.3627145124550881,0.012247370124072262,10.580910993937131,1.1965333205512105,1231461,378750562,6.090420662417109
yourself,0.3963080689995335,1.3296002005941543,4.518371188856054,1.0951076547485357,43181,378750562,4.635292695651132
